model,horizon,rmse,mae,mape
create_lstm_deep_model_small_tanh,1,1.1797376792952154,0.962014808968373,2.519186412271702
create_lstm_deep_model_small_tanh,3,1.4639675417957096,1.2096548209774407,3.155721171384266
create_lstm_deep_model_small_tanh,7,1.7625351231071293,1.5086134625570518,3.915428879502805
